808
932.372 -2869.11 -159.875,1 234,stand,,,
1063.41 -2739.13 -159.875,2 6 0 234,stand,,,
1156.27 -2728.45 -159.875,1 3,stand,,,
1178.86 -2494.01 -159.875,2 4 5,stand,,,
1284.99 -2473.65 -159.875,3 7 49,stand,,,
969.36 -2489.49 -159.875,3 6 10,stand,,,
945.167 -2691.07 -159.875,5 1,stand,,,
1415.48 -2493.97 -202.444,4 8 48 51 52,stand,,,
1552.47 -2353.12 -194.259,7 9 40,stand,,,
1571.72 -2100.15 -189.04,8 14 22 40 21 42,stand,,,
977.484 -2398.01 -159.875,5 11 15 16,stand,,,
1229.69 -2384.57 -159.875,10 12 235,stand,,,
1371.98 -2276.73 -177.294,11 13 235,stand,,,
1459.01 -2249.69 -191.875,12 14,stand,,,
1460.07 -2127.28 -184.904,13 9 21,stand,,,
816.527 -2379.28 -191.875,10 85,stand,,,
932.795 -2334.57 -159.875,10 17,stand,,,
939.65 -2212.28 -111.875,16 18,stand,,,
1005.06 -2212.37 -111.875,17 19,stand,,,
998.46 -2349.51 -31.875,18 20 270,stand,,,
1044.99 -2522.24 -31.875,19 271,stand,,,
1626.56 -1836.19 -204.591,14 22 40 9 238,stand,,,
2083.09 -1915.09 -183.875,21 9 23 40 42 41 48,stand,,,
2112.8 -1847 -191.539,22 24 38 42 29 269,stand,,,
1925.87 -1704.58 -200.221,23 29 38 239,stand,,,
1563.57 -1634.06 -195.875,26 238 239,stand,,,
1578.18 -1403.67 -195.875,25 27 242,stand,,,
1805.2 -1427.88 -199.875,26 28 240,stand,,,
1824.61 -1235.42 -207.875,27 29 30 31 241,stand,,,
2007 -1311.72 -211.556,24 28 37 36 38 35 23,stand,,,
1577.66 -913.185 -191.875,28 218,stand,,,
1872.46 -832.291 -191.116,28 32 33,stand,,,
1729.12 -691.017 -153.942,31 33 34,stand,,,
1897.7 -425.366 -131.699,32 31 35 243,stand,,,
1530.47 -678.741 -199.567,32 211 215,stand,,,
2495.01 -761.129 -154.112,33 36 29,stand,,,
2525.47 -1207.94 -155.815,35 37 29,stand,,,
2604.45 -1435.82 -157.453,36 38 29,stand,,,
2464.56 -1694.39 -173.048,37 23 24 29 269,stand,,,
2594.15 -2167.79 -164.244,42 43 268 269,stand,,,
1730.91 -2365.96 -180.514,22 9 21 8 41 42 48,stand,,,
2035.32 -2441.17 -167.875,40 42 46 47 48 22,stand,,,
2296.86 -2178.18 -175.875,41 39 22 23 9 40,stand,,,
2745.95 -2201.79 -143.875,39 44,stand,,,
2736.97 -2509.06 -143.875,43 45 46 266,stand,,,
2739.36 -2660.8 -147.707,44 47 60 62,stand,,,
2296.08 -2501.12 -160.349,44 41 47,stand,,,
2321.04 -2722.17 -140.19,46 45 41 48 61,stand,,,
1770.91 -2748.48 -161.181,47 41 7 52 40 22,stand,,,
1272.36 -2999.93 -162.924,4 50 51 54 278,stand,,,
1011.01 -3017.73 -169.774,49 55 278,stand,,,
1363.71 -2994.78 -161.822,7 49 52 53 54,stand,,,
1609.56 -3014.84 -160.11,48 7 51 53,stand,,,
1540.17 -3339.25 -135.969,52 51 57,stand,,,
1234.56 -3423.6 -136.717,49 51 55 57,stand,,,
1015.01 -3462.3 -146.513,54 50 56 57,stand,,,
972.486 -3894.8 -149.512,55 57 76 69 78,stand,,,
1315.4 -3689.86 -128.892,55 54 56 53 58 67 77,stand,,,
1620.35 -3627.22 -122.363,57 59 68 64,stand,,,
2031.11 -3232.56 -180.847,58 61 60 64,stand,,,
2358.48 -3201.42 -175.875,59 61 45 62,stand,,,
2163.18 -3012.54 -178.914,59 60 47,stand,,,
2821.11 -3104.09 -174.92,45 60 63 64,stand,,,
2879.56 -3464.4 -154.592,62 64,stand,,,
2494.25 -3667.34 -177.221,63 62 59 65 58 68,stand,,,
2255.17 -3954.51 -119.957,64 66,stand,,,
2062.25 -4148.86 -119.425,65 67 263,stand,,,
1925.23 -3949.95 -143.318,66 68 69 57 77,stand,,,
1879.16 -3735.76 -133.752,67 58 64 77,stand,,,
1388.69 -3985.64 -127.389,67 70 56 77,stand,,,
1377 -4121.51 -119.875,69 71 74 265 280,stand,,,
1631.08 -4149.46 -119.875,70 72,stand,,,
1600.36 -4446.1 -119.875,71 73,stand,,,
1144.62 -4438.13 -119.875,72 74 75 265,stand,,,
1140.77 -4212.01 -119.875,73 70 264,stand,,,
950.257 -4473.24 -165.051,73 76 87,stand,,,
