808
-1157 1197 0,40 47 48,stand,,,
-846 807 0,38,stand,,,
-1070 72 0,54,stand,,,
-359 -251 2,,stand,,,
339 -450 2,76 77 78,stand,,,
319 -49 0,88 89 92,stand,,,
411 493 0,16,stand,,,
574 659 0,12,stand,,,
932 167 0,97 99 102 116,stand,,,
952 -300 0,95,stand,,,
814 -417 0,80 115,stand,,,
-192 895 0,30 31 35 36,stand,,,
564 578 0,7 13 14 15 103,stand,,,
328 583 0,12 14 104,stand,,,
761 577 0,13 12 100 101,stand,,,
524 391 0,12 16 98,stand,,,
428 363 0,15 17 18 19 90 6 91,stand,,,
-316 357 0,16 18 19 25,stand,,,
-186 362 2,17 16 22,stand,,,
-57 359 0,17 16 20 91,stand,,,
-58 519 0,19 21,stand,,,
181 511 0,20,stand,,,
-161 248 0,18 23,stand,,,
38 241 0,22 24,stand,,,
15 100 0,23 25 65,stand,,,
-299 153 0,24 17 26 27 65,stand,,,
-402 23 0,25 27,stand,,,
-357 83 0,25 26 28 60 106,stand,,,
-432 91 0,27 29 60 110,stand,,,
-428 510 0,28 30,stand,,,
-197 469 0,29 11 31,stand,,,
-166 671 0,11 30 32,stand,,,
-68 665 0,31 33 104,stand,,,
-73 1039 0,32 34,stand,,,
-439 1032 0,33 35 36,stand,,,
-433 926 0,34 11 37,stand,,,
-430 661 0,34 37 11,stand,,,
-441 822 0,35 36 38,stand,,,
-742 807 0,37 1 39 40,stand,,,
-749 929 0,38 40 41,stand,,,
-753 1202 0,39 38 47 0,stand,,,
-975 948 0,39 42,stand,,,
-977 807 0,41 43,stand,,,
-1099 814 0,42 44 45 50,stand,,,
-1076 933 0,43 45 49,stand,,,
-1092 1061 0,44 43 46,stand,,,
-856 1060 0,45 47,stand,,,
-865 1215 0,46 40 0,stand,,,
-1224 1098 4,0 49,stand,,,
-1216 937 0,48 44,stand,,,
-1156 757 4,43 51,stand,,,
-1144 470 0,50 52 56,stand,,,
-1219 454 0,51 53 56,stand,,,
-1215 190 0,52 54 109,stand,,,
-1073 201 0,53 55 2,stand,,,
-928 248 0,54 57 59 60,stand,,,
-1006 477 0,57 51 52 58,stand,,,
-1030 313 0,55 56,stand,,,
-853 477 0,56 59,stand,,,
-807 299 0,58 55 105,stand,,,
-872 88 0,55 28 27 106 108,stand,,,
-121 -187 0,62 64 66,stand,,,
46 -193 0,61 63,stand,,,
64 -40 0,62 64,stand,,,
-119 -19 0,65 61 63,stand,,,
-121 141 0,64 25 24,stand,,,
-226 -184 0,61 67 68,stand,,,
-214 28 0,66,stand,,,
-227 -357 0,66 69 70,stand,,,
-386 -379 0,68,stand,,,
-226 -460 0,68 71 112,stand,,,
-104 -450 0,70 72 112,stand,,,
-88 -292 0,71 73 74,stand,,,
162 -309 0,72 92,stand,,,
21 -415 0,72 75,stand,,,
198 -411 0,74 76,stand,,,
247 -468 4,75 4 113,stand,,,
318 -276 0,4 78,stand,,,
334 -371 0,4 77 79,stand,,,
505 -364 0,78 80 86 87,stand,,,
621 -347 0,79 10 81 115,stand,,,
620 -248 0,80 82,stand,,,
752 -256 0,81 83 95 96,stand,,,
756 71 0,82 84 94 97,stand,,,
648 54 0,83 85 93,stand,,,
650 -149 0,84 86 93,stand,,,
534 -135 0,85 79 88 90,stand,,,
500 -457 0,79 114,stand,,,
314 -155 0,86 5,stand,,,
311 192 0,5 90,stand,,,
426 195 0,89 86 16 93,stand,,,
177 347 0,19 16 92,stand,,,
184 -17 0,91 73 5,stand,,,
657 195 0,90 84 85,stand,,,
968 55 0,83 95 117,stand,,,
968 -250 0,94 9 82 117 118,stand,,,
824 -35 0,82,stand,,,
754 265 0,8 83 98,stand,,,
691 353 0,97 15,stand,,,
958 666 0,8 100 102,stand,,,
758 672 0,99 14,stand,,,
750 495 0,14 102,stand,,,
962 495 0,101 8 99 116,stand,,,
598 480 0,12,stand,,,
317 658 0,13 32,stand,,,
-736 287 0,59 106,stand,,,
-736 114 0,105 60 27,stand,,,
-1247.3 18.3542 4.125,108 109,stand,,,
-875.605 31.5611 4.125,107 60,stand,,,
-1243.94 174.386 4.125,53 107,stand,,,
-479.132 26.2923 4.125,28 111,stand,,,
-479.125 -483.576 4.125,110 112,stand,,,
-164.666 -483.246 4.125,111 71 70 113,stand,,,
268.008 -490.241 4.125,112 76 114,stand,,,
514.178 -493.597 4.125,87 113 115,stand,,,
652.097 -483.099 4.125,114 80 10,stand,,,
1006.02 270.156 4.125,8 102 117,stand,,,
1020.84 -0.0122765 4.125,116 94 95,stand,,,
1026.62 -376.362 4.125,95,stand,,,
2106 898 310,118 120,stand,,,
2106 1079 310,119 50 121,stand,,,
2124 1280 310,120 122 136,stand,,,
2134 2509 310,121 123,stand,,,
2300 2485 310,122 124 125,stand,,,
2291 2245 312,123 131,stand,,,
2302 2565 310,123 126 129,stand,,,
2316 3025 310,125 127 128,stand,,,
1670 3024 310,126 45,stand,,,
2714 3020 310,126 129 152,stand,,,
2705 2565 310,128 125 130,stand,,,
2703 2251 312,129 131,stand,,,
2469 2240 312,130 124 132,stand,,,
2473 1793 312,131 4,stand,,,
2358 1564 307,4 137,stand,,,
2520 1519 312,4 135,stand,,,
2531 1295 312,134 136,stand,,,
2347 1265 312,135 121,stand,,,
2358 1676 307,133 138,stand,,,
2322 1864 187,137 139,stand,,,
2455 1947 187,138 140,stand,,,
2771 1978 -10,141 139,stand,,,
2950 1959 -10,140 142 254,stand,,,
3006 2078 -10,141 143,stand,,,
3185 2101 -10,142 144,stand,,,
3187 2544 -10,143 145 153,stand,,,
3194 2791 -9,144 146,stand,,,
3432 2789 -9,145 147,stand,,,
3417 3096 -9,146 148,stand,,,
3332 3099 -73,147 149,stand,,,
3283 3096 -73,148 150,climb,,,
3268 3097 282,149 151,climb,,,
